file,cpn,revision,cpn_model,cpn_custom_prefix,cpn_size,cpn_finish_code,cpn_finish_name,cpn_cct_code,cpn_cct_K,cpn_is_custom,cpn_is_frx,cpn_options,cpn_option_meanings,frame_finish,total_wattage_W,voltage_V,current_A,led_type,led_length_in,led_wattage_W,l70_lifespan_hrs,cct_K,lumens_total,lumens_per_ft,cri,weight_lbs,has_defogger,defogger_voltage,defogger_wattage,has_clock,clock_watts,has_keen,has_277v,has_dimmer_kd,powerbox,mirror_assembly,powerbox_assembly,cpn_in_pdf,cpn_from_filename
RAD4-30.00X52.00-CH04-D1-DF-30K-SALES-AID-A.1.pdf,RAD4-30.00X52.00-CH04-D1-DF-30K,A.1,RAD4,,30.00X52.00,CH04,CHROME,30K,3000K,False,False,D1;DF,Defogger D1;Defogger (DF),ETCHED CHROME,,120,0.60,REPLACEABLE FLEX STRIP,162,50,"140,000","3,000",4074,302,90+,46,True,,,False,,False,False,False,81330-D1-DF-96W,,,RAD4-30.00X52.00-CH04-D1-DF-30K,RAD4-30.00X52.00-CH04-D1-DF-30K
RAD4-30.00X53.00-CH04-30K-SALES-AID-A.1.pdf,RAD4-30.00X53.00-CH04-30K,,RAD4,,30.00X53.00,CH04,CHROME,30K,3000K,False,False,,,ETCHED CHROME,,120,0.42,REPLACEABLE FLEX STRIP,164,49.8,"140,000","3,000",4125,302,90+,46,False,,,False,,False,False,False,,,,RAD4-30.00X53.00-CH04-30K,RAD4-30.00X53.00-CH04-30K
RAD4-30.00X54.00-BK05-D2-30K-SALES-AID-A.1.PDF,RAD4-30.00X54.00-BK05-D2-30K,A.1,RAD4,,30.00X54.00,BK05,MATTE BLACK,30K,3000K,False,False,D2,Defogger D2,MATTE BLACK,,120 - 277,0.41 - 0.18,REPLACEABLE FLEX STRIP,166,41,"140,000","3,000","4,158",302,90+,48,False,,,False,,False,True,False,81330-D2-96W,RAD4-30.00X54.00-BK05-30K-M,81330-D2-96W,RAD4-30.00X54.00-BK05-D2-30K,RAD4-30.00X54.00-BK05-D2-30K
RAD4-30.00X54.00-BR02-D2-30K-SALES-AID-A.1.PDF,RAD4-30.00X54.00-BR02-D2-30K,A.1,RAD4,,30.00X54.00,BR02,BRUSHED BRASS,30K,3000K,False,False,D2,Defogger D2,BRUSHED BRASS,,120 - 277,0.41 - 0.18,REPLACEABLE FLEX STRIP,166,51,"140,000","3,000",4175,302,90+,47,False,,,False,,False,True,False,81330-D2-96W,,,RAD4-30.00X54.00-BR02-D2-30K,RAD4-30.00X54.00-BR02-D2-30K
RAD4-30.00X55.00-BK05-KG-30K-SALES-AID-A.1.PDF,RAD4-30.00X55.00-BK05-KG-30K,A.1,RAD4,,30.00X55.00,BK05,MATTE BLACK,30K,3000K,False,False,KG,Keen 1-Touch (KG),MATTE BLACK,,120 OR 277,0.38 OR 0.16,REPLACEABLE FLEX STRIP,168,51,"140,000","3,000","4,210",302,90+,48,False,,,False,,True,True,False,,,,RAD4-30.00X55.00-BK05-KG-30K,RAD4-30.00X55.00-BK05-KG-30K
RAD4-30.00X60.00-BK05-30K-SALES-AID-A.1.pdf,RAD4-30.00X60.00-BK05-30K,A.1,RAD4,,30.00X60.00,BK05,MATTE BLACK,30K,3000K,False,False,,,MATTE BLACK,,120 OR 277,0.45 OR 0.19,REPLACEABLE FLEX STRIP,178,54,"140,000","3,000",4477,302,90+,52,False,,,False,,False,True,False,,,,RAD4-30.00X60.00-BK05-30K,RAD4-30.00X60.00-BK05-30K
RAD4-30.00X72.00-BK05-D2-30K-SALES-AID-A.1.PDF,RAD4-30.00X72.00-BK05-D2-30K,A.1,RAD4,,30.00X72.00,BK05,MATTE BLACK,30K,3000K,False,False,D2,Defogger D2,MATTE BLACK,,120 - 277,0.61 - 0.26,REPLACEABLE FLEX STRIP,201,62,"140,000","3,000",5055,302,90+,61,False,,,False,,False,True,False,81330-D2-96W,,,RAD4-30.00X72.00-BK05-D2-30K,RAD4-30.00X72.00-BK05-D2-30K
RAD4-30.00X78.00-CH04-D2-30K-SALES-AID-A.1.PDF,RAD4-30.00X78.00-CH04-D2-30K,A.1,RAD4,,30.00X78.00,CH04,CHROME,30K,3000K,False,False,D2,Defogger D2,ETCHED CHROME,,120 - 277,0.51 - 0.22,REPLACEABLE FLEX STRIP,215,66,"140,000","3,000","5,399",302,90+,65,False,,,False,,False,True,False,81330-D2-96W,,,RAD4-30.00X78.00-CH04-D2-30K,RAD4-30.00X78.00-CH04-D2-30K
RAD4-30.00X83.00-BZ24-30K-SALES-AID-A.1.PDF,RAD4-30.00X83.00-BZ24-30K,A.1,RAD4,,30.00X83.00,BZ24,BRONZE (BZ24),30K,3000K,False,False,,,ETCHED GOLDEN BRONZE,,120 OR 277,0.48 OR 0.21,REPLACEABLE FLEX STRIP,225,69,"140,000","3,000",5659,302,90+,70,False,,,False,,False,True,False,81330-96W,,,RAD4-30.00X83.00-BZ24-30K,RAD4-30.00X83.00-BZ24-30K
RAD4-30.00X84.00-BK05-30K-SALES-AID-A.1.PDF,RAD4-30.00X84.00-BK05-30K,A.1,RAD4,,30.00X84.00,BK05,MATTE BLACK,30K,3000K,False,False,,,MATTE BLACK,,120 OR 277,0.51 OR 0.22,REPLACEABLE FLEX STRIP,227,54,"140,000",3000,"5,692",302,90+,71,False,,,False,,False,True,False,81330-96W,RAD4-30.00X84.00-BK05-30K-M,81330-96W,RAD4-30.00X84.00-BK05-30K,RAD4-30.00X84.00-BK05-30K
RAD4-30.00X84.00-CH04-30K-SALES-AID-A.1.PDF,RAD4-30.00X84.00-CH04-30K,A.1,RAD4,,30.00X84.00,CH04,CHROME,30K,3000K,False,False,,,ETCHED CHROME,,120 OR 277,0.51 OR 0.22,REPLACEABLE FLEX STRIP,227,54,"140,000",3000,"5,692",302,90+,71,False,,,False,,False,True,False,81330-96W,RAD4-30.00X84.00-CH04-30K-M,81330-96W,RAD4-30.00X84.00-CH04-30K,RAD4-30.00X84.00-CH04-30K
RAD4-31.00X46.75-BK05-D2-30K-SALES-AID-A.1.PDF,RAD4-31.00X46.75-BK05-D2-30K,A.1,RAD4,,31.00X46.75,BK05,MATTE BLACK,30K,3000K,False,False,D2,Defogger D2,MATTE BLACK,,120 - 277,0.38 - 0.17,REPLACEABLE FLEX STRIP,154,47,"140,000","3,000",3873,302,90+,43,False,,,False,,False,True,False,81330-D2-96W,,,RAD4-31.00X46.75-BK05-D2-30K,RAD4-31.00X46.75-BK05-D2-30K
RAD4-31.00X47.75-BR02-D2-30K-SALES-AID-A.1.PDF,RAD4-31.00X47.75-BR02-D2-30K,A.1,RAD4,,31.00X47.75,BR02,BRUSHED BRASS,30K,3000K,False,False,D2,Defogger D2,BRUSHED BRASS,,120 - 277,0.38 - 0.17,REPLACEABLE FLEX STRIP,156,48,"140,000","3,000","3,923",302,90+,44,False,,,False,,False,True,False,81330-D2-96W,,,RAD4-31.00X47.75-BR02-D2-30K,RAD4-31.00X47.75-BR02-D2-30K
RAD4-31.00X54.00-BK05-30K-SALES-AID-A.1.pdf,RAD4-31.00X54.00-BK05-30K,A.1,RAD4,,31.00X54.00,BK05,MATTE BLACK,30K,3000K,False,False,,,MATTE BLACK,,120 OR 277,0.43 OR 0.18,REPLACEABLE FLEX STRIP,168,51,"140,000","3,000",4225,302,90+,48,False,,,False,,False,True,False,,,,RAD4-31.00X54.00-BK05-30K,RAD4-31.00X54.00-BK05-30K
RAD4-31.50X101.00-BK05-30K-SALES-AID-A.1.PDF,RAD4-31.50X101.00-BK05-30K,A.1,RAD4,,31.50X101.00,BK05,MATTE BLACK,30K,3000K,False,False,,,MATTE BLACK,,120 OR 277,0.58 OR 0.25,REPLACEABLE FLEX STRIP,262,80,"140,000","3,000",6585,302,90+,86,False,,,False,,False,True,False,81330-96W,RAD4-31.50X101.00-BK05-30K-M,81330-96W,RAD4-31.50X101.00-BK05-30K,RAD4-31.50X101.00-BK05-30K
RAD4-32.00X42.00-BK05-D2-30K-SALES-AID-A.1.PDF,RAD4-32.00X42.00-BK05-D2-30K,A.1,RAD4,,32.00X42.00,BK05,MATTE BLACK,30K,3000K,False,False,D2,Defogger D2,MATTE BLACK,,120 - 277,0.36 - 0.16,REPLACEABLE FLEX STRIP,146,45,"140,000","3,000","3,666",302,90+,40,False,,,False,,False,True,False,,,,RAD4-32.00X42.00-BK05-D2-30K,RAD4-32.00X42.00-BK05-D2-30K
RAD4-32.00X42.00-BR02-DFX-KG-30K-SALES-AID-A.1.PDF,RAD4-32.00X42.00-BR02-DFX-KG-30K,A.1,RAD4,,32.00X42.00,BR02,BRUSHED BRASS,30K,3000K,False,False,DFX;KG,Defogger DFX;Keen 1-Touch (KG),BRUSHED BRASS,,120,0.56,REPLACEABLE FLEX STRIP,146,45,"140,000","3,000",3664,302,90+,40,True,120V,25W,False,,True,False,False,81330-DF-K-96W,RAD4-32.00X42.00-BR02-DFX-KG-30K-M,81330-DF-K-96W,RAD4-32.00X42.00-BR02-DFX-KG-30K,RAD4-32.00X42.00-BR02-DFX-KG-30K
RAD4-32.00X43.00-BK05-30K-SALES-AID-A.1.PDF,RAD4-32.00X43.00-BK05-30K,A.1,RAD4,,32.00X43.00,BK05,MATTE BLACK,30K,3000K,False,False,,,MATTE BLACK,,120 OR 277,0.34 OR 0.15,REPLACEABLE FLEX STRIP,148,45,"140,000","3,000",3714,302,90+,41,False,,,False,,False,True,False,81330-96W,RAD4-32.00X43.00-BK05-30K-M,81330-96W,RAD4-32.00X43.00-BK05-30K,RAD4-32.00X43.00-BK05-30K
RAD4-32.00X43.00-CH04-30K-SALES-AID-A.1.PDF,RAD4-32.00X43.00-CH04-30K,A.1,RAD4,,32.00X43.00,CH04,CHROME,30K,3000K,False,False,,,ETCHED CHROME,,120 OR 277,0.34 OR 0.15,REPLACEABLE FLEX STRIP,148,45,"140,000","3,000",3714,302,90+,41,False,,,False,,False,True,False,81330-96W,RAD4-32.00X43.00-CH04-30K-M,81330-96W,RAD4-32.00X43.00-CH04-30K,RAD4-32.00X43.00-CH04-30K
RAD4-32.00X48.00-BK05-D2-30K-SALES-AID-A.1.PDF,RAD4-32.00X48.00-BK05-D2-30K,A.1,RAD4,,32.00X48.00,BK05,MATTE BLACK,30K,3000K,False,False,D2,Defogger D2,MATTE BLACK,,120 - 277,0.40 - 0.17,REPLACEABLE FLEX STRIP,158,48,"140,000","3,000",3961,302,90+,45,False,,,False,,False,True,False,81330-D2-96W,RAD4-32.00X48.00-BK05-30K-M,81330-D2-96W,RAD4-32.00X48.00-BK05-D2-30K,RAD4-32.00X48.00-BK05-D2-30K
RAD4-32.00X61.00-BZ24-30K-SALES-AID-A.1.pdf,RAD4-32.00X61.00-BZ24-30K,,RAD4,,32.00X61.00,BZ24,BRONZE (BZ24),30K,3000K,False,False,,,ETCHED GOLDEN BRONZE,,120,1.09,REPLACEABLE FLEX STRIP,184,131,"140,000","3,000",4628,302,90+,56,False,,,False,,False,False,False,,,,RAD4-32.00X61.00-BZ24-30K,RAD4-32.00X61.00-BZ24-30K
RAD4-32.69X21.69-BK05-D1-30K-SALES-AID-A.1.PDF,RAD4-32.69X21.69-BK05-D1-30K,A.1,RAD4,,32.69X21.69,BK05,MATTE BLACK,30K,3000K,False,False,D1,Defogger D1,MATTE BLACK,,120 OR 277,0.24 OR 0.10,REPLACEABLE FLEX STRIP,107,33,"140,000","3,000",2691,302,90+,24,False,,,False,,False,True,False,81330-D1-96W,RAD4-32.69X21.69-BK05-30K,81330-D1-96W,RAD4-32.69X21.69-BK05-D1-30K,RAD4-32.69X21.69-BK05-D1-30K
RAD4-32.69X46.94-BK05-D1-DF-30K-SALES-AID-A.1.PDF,RAD4-32.69X46.94-BK05-D1-DF-30K,A.1,RAD4,,32.69X46.94,BK05,MATTE BLACK,30K,3000K,False,False,D1;DF,Defogger D1;Defogger (DF),MATTE BLACK,,120,0.58,REPLACEABLE FLEX STRIP,158,48,"140,000",3000,3974,302,90+,45,True,,,False,,False,False,False,81330-D1-DF-96W,,,RAD4-32.69X46.94-BK05-D1-DF-30K,RAD4-32.69X46.94-BK05-D1-DF-30K
RAD4-32.69X46.94-BK05-D1-DFX-30K-SALES-AID-A.2.PDF,RAD4-32.69X46.94-BK05-D1-DFX-30K,A.2,RAD4,,32.69X46.94,BK05,MATTE BLACK,30K,3000K,False,False,D1;DFX,Defogger D1;Defogger DFX,MATTE BLACK,,120,0.37,REPLACEABLE FLEX STRIP,158,48,"140,000",3000,"3,974",302,90+,45,True,,,False,,False,False,False,81330-D1-DFX-96W,,,RAD4-32.69X46.94-BK05-D1-DFX-30K,RAD4-32.69X46.94-BK05-D1-DFX-30K
RAD4-32.75X56.50-BK05-D2-30K-SALES-AID-A.1.pdf,RAD4-32.75X56.50-BK05-D2-30K,A.1,RAD4,,32.75X56.50,BK05,MATTE BLACK,30K,3000K,False,False,D2,Defogger D2,ETCHED BLACK,,120 - 277,0.45 - 0.19,REPLACEABLE FLEX STRIP,176,54,"140,000","3,000",4430,302,90+,53,False,,,False,,False,True,False,81330-D2-96W,,,RAD4-32.75X56.50-BK05-D2-30K,RAD4-32.75X56.50-BK05-D2-30K
RAD4-32.75X56.50-CH04-D2-30K-SALES-AID-A.1.PDF,RAD4-32.75X56.50-CH04-D2-30K,A.1,RAD4,,32.75X56.50,CH04,CHROME,30K,3000K,False,False,D2,Defogger D2,ETCHED CHROME,,120 - 277,0.45 - 0.19,REPLACEABLE FLEX STRIP,176,54,"140,000","3,000",4430,302,90+,53,False,,,False,,False,True,False,81330-D2-96W,,,RAD4-32.75X56.50-CH04-D2-30K,RAD4-32.75X56.50-CH04-D2-30K
RAD4-33.00X40.00-CH04-D2-30K-SALES-AID-A.1.pdf,RAD4-33.00X40.00-CH04-D2-30K,A.1,RAD4,,33.00X40.00,CH04,CHROME,30K,3000K,False,False,D2,Defogger D2,ETCHED CHROME,,120 - 277,0.38 - 0.17,REPLACEABLE FLEX STRIP,144,44,"140,000","3,000",3622,302,90+,39,False,,,False,,False,True,False,,,,RAD4-33.00X40.00-CH04-D2-30K,RAD4-33.00X40.00-CH04-D2-30K
RAD4-33.00X44.50-CH04-D2-30K-SALES-AID-A.1.pdf,RAD4-33.00X44.50-CH04-D2-30K,A.1,RAD4,,33.00X44.50,CH04,CHROME,30K,3000K,False,False,D2,Defogger D2,ETCHED CHROME,,120 - 277,0.41 - 0.18,REPLACEABLE FLEX STRIP,152,47,"140,000","3,000",3823,302,90+,43,False,,,False,,False,True,False,,,,RAD4-33.00X44.50-CH04-D2-30K,RAD4-33.00X44.50-CH04-D2-30K
RAD4-34.00X39.00-BZ24-WG3-30K-SALES-AID-A.1.PDF,RAD4-34.00X39.00-BZ24-WG3-30K,A.1,RAD4,,34.00X39.00,BZ24,BRONZE (BZ24),30K,3000K,False,False,WG3,Wall-Grommet/Power Routing (WG3),ETCHED GOLDEN BRONZE,,120 OR 277,0.64 OR 0.27,REPLACEABLE FLEX STRIP,144,44,"140,000","3,000","3,615",302,90+,46,False,,,False,,False,True,False,81330-96W,RAD4-34.00X39.00-BZ24-WG3-30K-M,81330-96W,RAD4-34.00X39.00-BZ24-WG3-30K,RAD4-34.00X39.00-BZ24-WG3-30K
RAD4-34.00X39.00-BZ47-NO-WG3-27K-SALES-AID-A.1.PDF,RAD4-34.00X39.00-BZ47-NO-WG3-27K,A.1,RAD4,,34.00X39.00,BZ47,BRONZE (BZ47),27K,2700K,False,False,NO;WG3,Night-Off / Night-Light;Wall-Grommet/Power Routing (WG3),OIL RUBBED BRONZE,,120 OR 277,0.64 OR 0.27,REPLACEABLE FLEX STRIP,144,44,"140,000",2700,"3,615",302,90+,46,False,,,False,,False,True,False,81330-96W,RAD4-34.00X39.00-BZ47-NO-WG3-27K-M,81330-96W,RAD4-34.00X39.00-BZ47-NO-WG3-27K,RAD4-34.00X39.00-BZ47-NO-WG3-27K
RAD4-34.00X39.00-BZ47-NO-WG3-30K-SALES-AID-A.1.PDF,RAD4-34.00X39.00-BZ47-NO-WG3-30K,A.1,RAD4,,34.00X39.00,BZ47,BRONZE (BZ47),30K,3000K,False,False,NO;WG3,Night-Off / Night-Light;Wall-Grommet/Power Routing (WG3),OIL RUBBED BRONZE,,120 OR 277,0.64 OR 0.27,REPLACEABLE FLEX STRIP,144,44,"140,000","3,000","3,615",302,90+,46,False,,,False,,False,True,False,81330-96W,RAD4-34.00X39.00-BZ47-NO-WG3-30K-M,81330-96W,RAD4-34.00X39.00-BZ47-NO-WG3-30K,RAD4-34.00X39.00-BZ47-NO-WG3-30K
RAD4-34.00X54.00-BR02-D1-DF-30K-SALES-AID-A.1.pdf,RAD4-34.00X54.00-BR02-D1-DF-30K,A.1,RAD4,,34.00X54.00,BR02,BRUSHED BRASS,30K,3000K,False,False,D1;DF,Defogger D1;Defogger (DF),BRUSHED BRASS,,120,0.62,REPLACEABLE FLEX STRIP,174,53,"140,000","3,000","4,359",302,90+,52,True,,,False,,False,False,False,,,,RAD4-34.00X54.00-BR02-D1-DF-30K,RAD4-34.00X54.00-BR02-D1-DF-30K
RAD4-34.00X54.00-BR02-D1-DFX-30K-SALES-AID-A.1.PDF,RAD4-34.00X54.00-BR02-D1-DFX-30K,A.1,RAD4,,34.00X54.00,BR02,BRUSHED BRASS,30K,3000K,False,False,D1;DFX,Defogger D1;Defogger DFX,BRUSHED BRASS,,120,0.62,REPLACEABLE FLEX STRIP,174,53,"140,000","3,000","4,359",302,90+,52,True,,,False,,False,False,False,,,,RAD4-34.00X54.00-BR02-D1-DFX-30K,RAD4-34.00X54.00-BR02-D1-DFX-30K
RAD4-34.50X101.00-BK05-30K-SALES-AID-A.1.PDF,RAD4-34.50X101.00-BK05-30K,A.1,RAD4,,34.50X101.00,BK05,MATTE BLACK,30K,3000K,False,False,,,MATTE BLACK,,120 OR 277,0.58 OR 0.25,REPLACEABLE FLEX STRIP,268,82,"140,000","3,000",6734,302,90+,93,False,,,False,,False,True,False,81330-96W,RAD4-34.50X101.00-BK05-30K-M,81330-96W,RAD4-34.50X101.00-BK05-30K,RAD4-34.50X101.00-BK05-30K
RAD4-34.75X38.75-BK05-D2-30K-SALES-AID-A.1.PDF,RAD4-34.75X38.75-BK05-D2-30K,A.1,RAD4,,34.75X38.75,BK05,MATTE BLACK,30K,3000K,False,False,D2,Defogger D2,MATTE BLACK,,120 - 277,0.36 - 0.16,REPLACEABLE FLEX STRIP,144,44,"140,000","3,000",3622,302,90+,40,False,,,False,,False,True,False,81330-D2-96W,,,RAD4-34.75X38.75-BK05-D2-30K,RAD4-34.75X38.75-BK05-D2-30K
RAD4-34.75X38.75-CH04-D2-30K-SALES-AID-A.1.PDF,RAD4-34.75X38.75-CH04-D2-30K,A.1,RAD4,,34.75X38.75,CH04,CHROME,30K,3000K,False,False,D2,Defogger D2,ETCHED CHROME,,120 - 277,0.36 - 0.16,REPLACEABLE FLEX STRIP,144,44,"140,000","3,000",3622,302,90+,40,False,,,False,,False,True,False,81330-D2-96W,,,RAD4-34.75X38.75-CH04-D2-30K,RAD4-34.75X38.75-CH04-D2-30K
RAD4-34.75X46.75-CH04-30K-SALES-AID-A.1.pdf,RAD4-34.75X46.75-CH04-30K,A.1,RAD4,,34.75X46.75,CH04,CHROME,30K,3000K,False,False,,,ETCHED CHROME,,120 OR 277,0.36 OR 0.16,REPLACEABLE FLEX STRIP,162,50,"140,000","3,000",4060,302,90+,47,False,,,False,,False,True,False,81330-96W,,,RAD4-34.75X46.75-CH04-30K,RAD4-34.75X46.75-CH04-30K
RAD4-34.75X54.50-BK05-D2-30K-SALES-AID-A.1.PDF,RAD4-34.75X54.50-BK05-D2-30K,A.1,RAD4,,34.75X54.50,BK05,MATTE BLACK,30K,3000K,False,False,D2,Defogger D2,MATTE BLACK,,120 - 277,0.46 - 0.20,REPLACEABLE FLEX STRIP,176,55,"140,000","3,000","4,430",302,90+,54,False,,,False,,False,True,False,,,,RAD4-34.75X54.50-BK05-D2-30K,RAD4-34.75X54.50-BK05-D2-30K
RAD4-34.75X56.00-CH04-30K-SALES-AID-A.1.PDF,RAD4-34.75X56.00-CH04-30K,A.1,RAD4,,34.75X56.00,CH04,CHROME,30K,3000K,False,False,,,ETCHED CHROME,,120 OR 277,0.39 OR 0.17,REPLACEABLE FLEX STRIP,180,55,"140,000","3,000",4506,302,90+,55,False,,,False,,False,True,False,81330-96W,,,RAD4-34.75X56.00-CH04-30K,RAD4-34.75X56.00-CH04-30K
RAD4-34.75X56.00-CH04-DF-30K-SALES-AID-A.1.pdf,RAD4-34.75X56.00-CH04-DF-30K,A.1,RAD4,,34.75X56.00,CH04,CHROME,30K,3000K,False,False,DF,Defogger (DF),ETCHED CHROME,,120,0.81,REPLACEABLE FLEX STRIP,180,55,"140,000","3,000",4506,302,90+,55,True,120,50,False,,False,False,False,81330-DF-96W,,,RAD4-34.75X56.00-CH04-DF-30K,RAD4-34.75X56.00-CH04-DF-30K
RAD4-36.00X36.00-BK05-30K-SALES-AID-A.1.PDF,RAD4-36.00X36.00-BK05-30K,A.1,RAD4,,36.00X36.00,BK05,MATTE BLACK,30K,3000K,False,False,,,MATTE BLACK,,120 OR 277,0.33 OR 0.14,REPLACEABLE FLEX STRIP,142,44,"140,000","3,000","3,566",302,90+,39,False,,,False,,False,True,False,81330-96W,,,RAD4-36.00X36.00-BK05-30K,RAD4-36.00X36.00-BK05-30K
RAD4-36.00X36.00-BK05-D2-DF-30K-SALES-AID-A.1.PDF,RAD4-36.00X36.00-BK05-D2-DF-30K,A.1,RAD4,,36.00X36.00,BK05,MATTE BLACK,30K,3000K,False,False,D2;DF,Defogger D2;Defogger (DF),MATTE BLACK,,120,0.57,REPLACEABLE FLEX STRIP,142,44,"140,000","3,000",3565,302,90+,39,True,120V,25W,False,,False,False,False,81330-D2-DF-96W,,,RAD4-36.00X36.00-BK05-D2-DF-30K,RAD4-36.00X36.00-BK05-D2-DF-30K
RAD4-36.00X36.00-BK05-KG-WG3-30K-SALES-AID-A.1.PDF,RAD4-36.00X36.00-BK05-KG-WG3-30K,A.1,RAD4,,36.00X36.00,BK05,MATTE BLACK,30K,3000K,False,False,KG;WG3,Keen 1-Touch (KG);Wall-Grommet/Power Routing (WG3),MATTE BLACK,,120 OR 277,0.63 OR 0.27,REPLACEABLE FLEX STRIP,142,43,"140,000","3,000","3,571",302,90+,45,False,,,False,,True,True,False,81330-K-96W,,,RAD4-36.00X36.00-BK05-KG-WG3-30K,RAD4-36.00X36.00-BK05-KG-WG3-30K
RAD4-36.00X36.00-BR02-30K-SALES-AID-A.1.PDF,RAD4-36.00X36.00-BR02-30K,A.1,RAD4,,36.00X36.00,BR02,BRUSHED BRASS,30K,3000K,False,False,,,BRUSHED BRASS,,120 OR 277,0.33 OR 0.14,REPLACEABLE FLEX STRIP,142,44,"140,000","3,000","3,566",302,90+,39,False,,,False,,False,True,False,81330-96W,,,RAD4-36.00X36.00-BR02-30K,RAD4-36.00X36.00-BR02-30K
RAD4-36.00X36.00-CH04-30K-SALES-AID-A.1.PDF,RAD4-36.00X36.00-CH04-30K,A.1,RAD4,,36.00X36.00,CH04,CHROME,30K,3000K,False,False,,,ETCHED CHROME,,120 OR 277,0.33 OR 0.14,REPLACEABLE FLEX STRIP,142,44,"140,000","3,000","3,566",302,90+,39,False,,,False,,False,True,False,81330-96W,RAD4-36.00X36.00-CH04-30K-M,81330-96W,RAD4-36.00X36.00-CH04-30K,RAD4-36.00X36.00-CH04-30K
RAD4-36.00X36.00-CH04-D1-30K-SALES-AID-A.1.PDF,RAD4-36.00X36.00-CH04-D1-30K,A.1,RAD4,,36.00X36.00,CH04,CHROME,30K,3000K,False,False,D1,Defogger D1,ETCHED CHROME,,120 OR 277,0.35 OR 0.15,REPLACEABLE FLEX STRIP,142,44,"140,000","3,000","3,565",302,90+,39,False,,,False,,False,True,False,81330-D1-96W,RAD4-36.00X36.00-CH04-30K-M,81330-D1-96W,RAD4-36.00X36.00-CH04-D1-30K,RAD4-36.00X36.00-CH04-D1-30K
RAD4-36.00X36.00-CH04-D1-DF-30K-SALES-AID-A.1.PDF,RAD4-36.00X36.00-CH04-D1-DF-30K,A.1,RAD4,,36.00X36.00,CH04,CHROME,30K,3000K,False,False,D1;DF,Defogger D1;Defogger (DF),ETCHED CHROME,,120,0.57,REPLACEABLE FLEX STRIP,142,44,"140,000","3,000",3565,302,90+,39,True,120V,25W,False,,False,False,False,81330-D1-DF-96W,RAD4-36.00X36.00-CH04-DF-30K-M,81330-D1-DF-96W,RAD4-36.00X36.00-CH04-D1-DF-30K,RAD4-36.00X36.00-CH04-D1-DF-30K
RAD4-36.00X40.00-NK04-30K-SALES-AID-A.1.PDF,RAD4-36.00X40.00-NK04-30K,A.1,RAD4,,36.00X40.00,NK04,BRUSHED NICKEL,30K,3000K,False,False,,,ETCHED NICKEL,,120 OR 277,0.34 OR 0.15,REPLACEABLE FLEX STRIP,150,46,"140,000","3,000","3,765",302,90+,42,False,,,False,,False,True,False,,,,RAD4-36.00X40.00-NK04-30K,RAD4-36.00X40.00-NK04-30K
RAD4-36.00X40.00-NK04-CC2-NO-30K-SALES-AID-A.1.PDF,RAD4-36.00X40.00-NK04-CC2-NO-30K,A.1,RAD4,,36.00X40.00,NK04,BRUSHED NICKEL,30K,3000K,False,False,CC2;NO,Color-Change CC2;Night-Off / Night-Light,ETCHED NICKEL,,120,0.34,REPLACEABLE FLEX STRIP,150,46,"140,000","3,000","3,765",302,90+,43,False,,,False,,False,False,False,81330-CC2-96W,,,RAD4-36.00X40.00-NK04-CC2-NO-30K,RAD4-36.00X40.00-NK04-CC2-NO-30K
RAD4-36.00X40.00-NK04-NO-30K-SALES-AID-A.1.PDF,RAD4-36.00X40.00-NK04-NO-30K,A.1,RAD4,,36.00X40.00,NK04,BRUSHED NICKEL,30K,3000K,False,False,NO,Night-Off / Night-Light,ETCHED NICKEL,,120 OR 277,0.34 OR 0.15,REPLACEABLE FLEX STRIP,150,46,"140,000","3,000","3,765",302,90+,42,False,,,False,,False,True,False,,,,RAD4-36.00X40.00-NK04-NO-30K,RAD4-36.00X40.00-NK04-NO-30K
RAD4-36.00X42.00-BR02-DFX-KG-30K-SALES-AID-A.1.PDF,RAD4-36.00X42.00-BR02-DFX-KG-30K,A.1,RAD4,,36.00X42.00,BR02,BRUSHED BRASS,30K,3000K,False,False,DFX;KG,Defogger DFX;Keen 1-Touch (KG),BRUSHED BRASS,,120,0.60,REPLACEABLE FLEX STRIP,154,47,"140,000","3,000",3862,302,90+,44,True,120V,25W,False,,True,False,False,81330-DF-K-96W,RAD4-36.00X42.00-BR02-DFX-KG-30K-M,81330-DF-K-96W,RAD4-36.00X42.00-BR02-DFX-KG-30K,RAD4-36.00X42.00-BR02-DFX-KG-30K
RAD4-36.00X48.00-BK05-30K-SALES-AID-A.1.PDF,RAD4-36.00X48.00-BK05-30K,A.1,RAD4,,36.00X48.00,BK05,MATTE BLACK,30K,3000K,False,False,,,MATTE BLACK,,120 OR 277,0.37 OR 0.16,REPLACEABLE FLEX STRIP,166,51,"140,000","3,000","4,161",302,90+,50,False,,,False,,False,True,False,,,,RAD4-36.00X48.00-BK05-30K,RAD4-36.00X48.00-BK05-30K
RAD4-36.00X48.00-BK05-D1-30K-SALES-AID-A.1.PDF,RAD4-36.00X48.00-BK05-D1-30K,A.1,RAD4,,36.00X48.00,BK05,MATTE BLACK,30K,3000K,False,False,D1,Defogger D1,MATTE BLACK,,120 OR 277,0.40 OR 0.17,REPLACEABLE FLEX STRIP,166,51,"140,000","3,000","4,159",302,90+,50,False,,,False,,False,True,False,81330-D1-96W,RAD4-36.00X48.00-BK05-30K,81330-D1-96W,RAD4-36.00X48.00-BK05-D1-30K,RAD4-36.00X48.00-BK05-D1-30K
